"Report.ID","Arrest.Date","Time","Area.ID","Area.Name","Reporting.District","Age","Sex.Code","Descent.Code","Charge.Group.Code","Charge.Group.Description","Arrest.Type.Code","Charge","Charge.Description","Address","Cross.Street","Location"
180212641,"2018-05-31",1915,2,"Rampart",265,42,"M","H",NA,"","I","25620(A)B&P","","8TH","ALVARADO","(34.0549, -118.2778)"
180212642,"2018-05-31",1440,2,"Rampart",245,34,"M","H",NA,"","I","25620(A)LAM","","2200 W  6TH                          ST","","(34.0601, -118.2761)"
180212657,"2018-05-31",1320,2,"Rampart",246,42,"M","H",NA,"","I","25620(A)B&P","","500 S  WESTLAKE                     AV","","(34.0598, -118.2731)"
180212658,"2018-05-31",1300,2,"Rampart",236,56,"M","H",NA,"","I","25620(A)B&P","","100 N  BURLINGTON                   AV","","(34.0652, -118.267)"
180410502,"2018-05-31",1055,4,"Hollenbeck",438,48,"M","H",NA,"","I","41.27(C)LAM","","ALHAMBRA                     AV","WARWICK","(34.0785, -118.1661)"
180410513,"2018-05-31",1830,4,"Hollenbeck",427,48,"M","O",NA,"","M","12.29LAMC","","3300 N  EASTERN                      AV","","(34.0802, -118.1848)"
180511323,"2018-05-31",630,5,"Harbor",521,55,"M","H",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
180511324,"2018-05-31",630,5,"Harbor",521,30,"F","W",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
180511325,"2018-05-31",630,5,"Harbor",521,54,"M","H",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
180511326,"2018-05-31",630,5,"Harbor",521,32,"M","W",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
180511328,"2018-05-31",630,5,"Harbor",521,33,"M","W",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
180511329,"2018-05-31",630,5,"Harbor",521,59,"M","W",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","CHANNEL                      ST","GAFFEY                       ST","(33.7538, -118.2923)"
180811182,"2018-05-31",1800,8,"West LA",854,28,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","COTNER","NEBRASKA","(34.0456, -118.4443)"
180811183,"2018-05-31",1800,8,"West LA",854,57,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","COTNER","NEBRASKA","(34.0456, -118.4443)"
180811184,"2018-05-31",1800,8,"West LA",854,47,"F","H",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","COTNER","NEBRASKA","(34.0456, -118.4443)"
180811192,"2018-05-31",1800,8,"West LA",854,26,"M","W",20,"Disorderly Conduct","M","41.18DLAMC","SIT/LIE/SLEEP SIDEWALK OR STREET","COTNER","NEBRASKA","(34.0456, -118.4443)"
180811193,"2018-05-31",1800,8,"West LA",854,33,"F","W",20,"Disorderly Conduct","M","41.18DLAMC","SIT/LIE/SLEEP SIDEWALK OR STREET","COTNER","NEBRASKA","(34.0456, -118.4443)"
180911983,"2018-05-31",2140,9,"Van Nuys",904,26,"M","B",NA,"","M","647(B)(1)PC","","SEPULVEDA                    BL","LEADWELL","(34.2039, -118.4662)"
180911984,"2018-05-31",2025,9,"Van Nuys",911,20,"F","A",NA,"","M","647(B)(1)PC","","BASSETT","SEPULVEDA                    BL","(34.1938, -118.4702)"
180911985,"2018-05-31",2055,9,"Van Nuys",901,42,"F","H",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","WYANDOTTE                    AV","SEPULVEDA                    BL","(34.203, -118.4662)"
180911986,"2018-05-31",1930,9,"Van Nuys",911,27,"F","W",NA,"","M","653.22(A)(1","","LEMAY","SEPULVEDA                    BL","(34.1921, -118.4662)"
181010915,"2018-05-31",1605,10,"West Valley",1089,66,"M","W",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","15900    DICKENS                      ST","","(34.1544, -118.4792)"
181010947,"2018-05-31",2150,10,"West Valley",1029,54,"M","H",NA,"","M","41.27(O)LAM","","16000    VANOWEN                      ST","","(34.1976, -118.4799)"
181111345,"2018-05-31",1445,11,"Northeast",1138,41,"F","H",24,"Miscellaneous Other Violations","M","56.11LAMC","LEAVING PERSONAL PROP ON SIDEWALK","100 N  AVENUE 61","","(34.1117, -118.1884)"
181111354,"2018-05-31",1555,11,"Northeast",1118,40,"M","H",18,"Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","100 N  AVENUE 56","","(34.1089, -118.1942)"
181111387,"2018-05-31",1255,11,"Northeast",1102,68,"F","H",6,"Larceny","M","459.5PC","SHOPLIFTING","2900    LOS FELIZ                    BL","","(34.1367, -118.2713)"
181610074,"2018-05-31",1910,16,"Foothill",1672,35,"M","H",13,"Prostitution/Allied","M","653.22PC","LOITERING FOR PURPOSES OF PROSTITUTION","NEENACH                      ST","LANKERSHIM                   BL","(34.2309, -118.3878)"
181911926,"2018-05-31",1015,19,"Mission",1984,20,"M","H",24,"Miscellaneous Other Violations","M","602PC","TRESPASSING","8800    KESTER                       AV","","(34.23, -118.4575)"
182012036,"2018-05-31",2055,20,"Olympic",2064,41,"F","A",NA,"","M","23300(B)BP","","1100 S  KINGSLEY                     DR","","(34.0509, -118.3031)"
5326782,"2018-05-31",45,21,"Topanga",2137,34,"M","W",23,"Moving Traffic Violations","M","14601.2BVC","DRIVE W/SUSPENDED/REVOKED LICENSE","SATICOY","LURLINE","(34.2083, -118.5841)"
5327005,"2018-05-31",20,13,"Newton",1383,47,"M","H",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","5800    BRENTWOOD                    ST","","(33.9881, -118.2772)"
5327014,"2018-05-31",50,21,"Topanga",2113,30,"M","W",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","7600    FALLBROOK                    AV","","(34.2084, -118.6234)"
5327023,"2018-05-31",148,1,"Central",191,28,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","LA CIENEGA","JEFFERSON","(34.0388, -118.2717)"
5327035,"2018-05-31",230,19,"Mission",1998,22,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","VAN NUYS","BLYTHE","(34.2152, -118.4488)"
5327041,"2018-05-31",355,6,"Hollywood",678,22,"F","B",24,"Miscellaneous Other Violations","F","3455(B)1PC","WARRANT-PETITION TO REVOKE COMMUNITY SUPVN","WESTERN","MARATHON","(34.0849, -118.3091)"
5327047,"2018-05-31",320,14,"Pacific",1455,47,"M","B",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","12400    LOUISE                       AV","","(33.9948, -118.4257)"
5327064,"2018-05-31",350,6,"Hollywood",678,30,"M","H",24,"Miscellaneous Other Violations","M","602(O)(1)PC","REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.","900 N  HOBART                       BL","","(34.0863, -118.3051)"
5327070,"2018-05-31",330,14,"Pacific",1455,35,"F","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","12400    LOUISE                       AV","","(33.9948, -118.4257)"
5327073,"2018-05-31",226,3,"Southwest",308,27,"M","H",24,"Miscellaneous Other Violations","M","10852VC","TAMPER W/VEHICLE","2300    PORTLAND                     ST","","(34.0339, -118.281)"
5327080,"2018-05-31",404,15,"N Hollywood",1587,21,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","HOLLYWOOD                    FY","LANKERSHIM","(34.1361, -118.357)"
5327087,"2018-05-31",500,16,"Foothill",1613,24,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","12600    PIERCE                       ST","","(34.2758, -118.4052)"
5327118,"2018-05-31",450,10,"West Valley",1078,25,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","VENTURA                      FY","HAYVENHURST                  AV","(34.1579, -118.4945)"
5327148,"2018-05-31",240,11,"Northeast",1171,28,"M","W",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","1200    MANZANITA                    ST","","(34.0946, -118.2802)"
5327165,"2018-05-31",900,20,"Olympic",2019,21,"M","H",23,"Moving Traffic Violations","M","20002(A)VC","HIT AND RUN:PROP DAMAGE","3400 W  2ND STREET","","(34.0704, -118.2898)"
5327173,"2018-05-31",1010,1,"Central",127,61,"F","H",10,"Fraud/Embezzlement","F","1871.4A1IC","MAKE/CAUSE FALSE/FRAUDULENT STATEMENTS","100 N  LOS ANGELES                  ST","","(34.0515, -118.2424)"
5327177,"2018-05-31",730,20,"Olympic",2029,24,"M","B",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","3100    WILSHIRE                     BL","","(34.0652, -118.2878)"
5327124,"2018-05-31",705,3,"Southwest",354,36,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","3400    5TH                          AV","","(34.0256, -118.3224)"
5327193,"2018-05-31",1015,12,"77th Street",1258,49,"M","B",10,"Fraud/Embezzlement","M","550(A)(1)PC","PRESENT/ETC FALSE OR FRAUD INSURANC CLAIM","7600 S  BROADWAY","","(33.9708, -118.2783)"
5327205,"2018-05-31",620,5,"Harbor",521,23,"M","B",8,"Other Assaults","M","148(A)(1)PC","OBSTRUCT/ETC PUB OFCR/ETC","1300 N  GAFFEY                       ST","","(33.7556, -118.2922)"
5327216,"2018-05-31",1005,19,"Mission",1944,21,"M","H",24,"Miscellaneous Other Violations","O","1203.2PC","PROBATION VIOLATION","BRAND","LAUREL CANYON","(34.2744, -118.4497)"
5327226,"2018-05-31",1030,7,"Wilshire",765,34,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","4800 W  VENICE                       BL","","(34.0466, -118.3414)"
5327245,"2018-05-31",715,12,"77th Street",1241,54,"M","B",3,"Robbery","F","211PC","ROBBERY","6400    8TH                          AV","","(33.9821, -118.3318)"
5327278,"2018-05-31",1035,14,"Pacific",1436,27,"M","W",5,"Burglary","F","459PC","BURGLARY","VENICE","GLOBE","(34.012, -118.4189)"
5327281,"2018-05-31",1150,9,"Van Nuys",935,56,"M","W",10,"Fraud/Embezzlement","M","11880(A)IC","FRAUD OBT INS:REDUCE RATE","14400    ERWIN                        ST","","(34.1837, -118.4465)"
5327290,"2018-05-31",940,19,"Mission",1918,27,"M","B",14,"Sex (except rape/prst)","M","243.4(E)1PC","SEX BATTERY TOUCH INTIMATE PART OF ANOTHER","13700    FOOTHILL                     BL","","(34.3086, -118.4317)"
5327326,"2018-05-31",1000,5,"Harbor",516,21,"M","H",24,"Miscellaneous Other Violations","M","466PC","POSSESSION BURGLARY TOOLS","SANDISON                     ST","LAGOON                       AV","(33.7868, -118.2658)"
5327328,"2018-05-31",1000,4,"Hollenbeck",469,22,"F","H",24,"Miscellaneous Other Violations","M","LAMC","LOS ANGELES MUNICIPAL CODE","3500 E  3RD                          PL","","(34.0332, -118.195)"
5327343,"2018-05-31",810,21,"Topanga",2157,38,"M","W",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","20600    VANOWEN                      ST","","(34.1938, -118.5823)"
5327344,"2018-05-31",1145,7,"Wilshire",784,30,"F","B",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","WASHINGTON","REDONDO","(34.0412, -118.3528)"
5327367,"2018-05-31",1230,4,"Hollenbeck",407,26,"M","H",24,"Miscellaneous Other Violations","M","166(C)(1)PC","VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD","4500    ESMERALDA                    ST","","(34.0814, -118.1921)"
5327270,"2018-05-31",825,2,"Rampart",257,34,"M","H",23,"Moving Traffic Violations","F","20001(A)VC","HIT AND RUN CAUSING INJURY/DEATH","400 S  UNION                        AV","","(34.0599, -118.2682)"
5327365,"2018-05-31",1020,13,"Newton",1353,16,"M","H",23,"Moving Traffic Violations","F","2800.2(A)VC","EVADE PO:DISREGARD SAFETY","4500    MCKINLEY","","(34.0026, -118.2609)"
5327358,"2018-05-31",1045,11,"Northeast",1124,4,"M","H",NA,"","O","300(B)WIC","","3000 W  AVE 34","","(34.1173, -118.2388)"
5327224,"2018-05-31",1035,19,"Mission",1962,35,"M","O",2,"Rape","F","289(D)PC","PENETRATION W/VICTIM UNCONSCIOUS","14900 W  ISAMAR                       CT","","(34.2419, -118.4583)"
5327369,"2018-05-31",1215,11,"Northeast",1151,20,"M","B",6,"Larceny","M","459.5PC","SHOPLIFTING","1500 N  VERMONT                      AV","","(34.0986, -118.2962)"
5327370,"2018-05-31",1000,4,"Hollenbeck",469,29,"M","H",24,"Miscellaneous Other Violations","M","LAMC","LOS ANGELES MUNICIPAL CODE","3500 E  3RD                          ST","","(34.034, -118.1944)"
5327380,"2018-05-31",1230,6,"Hollywood",643,51,"M","W",12,"Weapon (carry/poss)","M","417(A)(1)PC","EXHIBIT/DRAW DEADLY WEAPON NOT A FIREARM","1700 W  SUNSET                       BL","","(34.1007, -118.3494)"
5327381,"2018-05-31",1220,19,"Mission",1916,25,"M","W",14,"Sex (except rape/prst)","M","647(A)PC","SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW","13800    AZTEC                        ST","","(34.3048, -118.4347)"
5327389,"2018-05-31",1330,13,"Newton",1372,29,"F","B",24,"Miscellaneous Other Violations","O","3455(C)PC","PENDING REVOCATION HEARING","200 E  58TH                         ST","","(33.9898, -118.272)"
5327391,"2018-05-31",1515,14,"Pacific",1456,50,"F","O",24,"Miscellaneous Other Violations","M","LAMC","LOS ANGELES MUNICIPAL CODE","12300    CULVER                       BL","","(33.992, -118.4206)"
5327406,"2018-05-31",1435,14,"Pacific",1452,38,"M","B",24,"Miscellaneous Other Violations","M","602(K)PC","TRESPASSING LANDS UNDER CULTIVATION","SPEEDWAY","WASHINGTON","(33.9793, -118.4666)"
5327454,"2018-05-31",1500,16,"Foothill",1675,28,"M","O",24,"Miscellaneous Other Violations","O","1203.2PC","PROBATION VIOLATION","SUNLAND                      ST","GLENOAKS                     AV","(34.2299, -118.3665)"
5327455,"2018-05-31",1530,6,"Hollywood",646,27,"M","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","COSMO","HOLLYWOOD","(34.1016, -118.3288)"
5327491,"2018-05-31",1600,6,"Hollywood",667,35,"M","B",6,"Larceny","M","484(A)PC","GRAND THEFT (OVER $400)","BRONSON","SUNSET","(34.0981, -118.318)"
5327495,"2018-05-31",1345,8,"West LA",882,54,"M","B",24,"Miscellaneous Other Violations","F","3455(A)PC","PETITION TO REVOKE PRCS","11500    MISSOURI                     AV","","(34.0408, -118.4478)"
5327500,"2018-05-31",1340,1,"Central",156,36,"M","B",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","6TH                          ST","SAN JULIAN                   ST","(34.0428, -118.2461)"
5327506,"2018-05-31",1400,3,"Southwest",378,26,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","VERMONT","MARTIN LUTHER KING","(34.0109, -118.2915)"
5327436,"2018-05-31",1334,1,"Central",156,33,"M","W",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","6TH                          ST","CROCKER","(34.0437, -118.2455)"
5327519,"2018-05-31",1620,3,"Southwest",375,54,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","1700 W  MARTIN LUTHER KI             BL","","(34.0146, -118.313)"
5327520,"2018-05-31",1620,6,"Hollywood",645,25,"M","B",6,"Larceny","M","490.2PC","PETTY THEFT","6800    HOLLYWOOD                    BL","","(34.1016, -118.3387)"
5327521,"2018-05-31",1615,1,"Central",153,49,"M","W",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","300 W  5TH                          ST","","(34.0481, -118.2507)"
5327538,"2018-05-31",1130,7,"Wilshire",782,22,"M","H",6,"Larceny","M","484(A)PC","GRAND THEFT (OVER $400)","6000    CADILLAC                     AV","","(34.0375, -118.3742)"
5327554,"2018-05-31",1615,16,"Foothill",1622,28,"F","H",11,"Receive Stolen Property","F","496(A)PC","RECEIVING KNOWN STOLEN PROPERTY >$950","10800    SAN FERNANDO                 RD","","(34.2661, -118.4221)"
5327591,"2018-05-31",1830,14,"Pacific",1465,70,"F","W",18,"Drunkeness","M","647(F)PC","DISORD CONDUCT:UI/DRUG, ALCOHOL","CENTINELA                    BL","MARINA                       FY","(33.9853, -118.4138)"
5327595,"2018-05-31",1500,4,"Hollenbeck",459,25,"F","H",24,"Miscellaneous Other Violations","M","602(M)PC","DRIVE ON PRIVATE PROPERTY W/O CONSENT","500 N  EVERGREEN                    AV","","(34.0452, -118.1994)"
5327613,"2018-05-31",1800,19,"Mission",1988,29,"M","H",24,"Miscellaneous Other Violations","M","166(C)(1)PC","VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD","13600    BRANFORD                     ST","","(34.2298, -118.4285)"
5327632,"2018-05-31",1740,1,"Central",185,45,"M","H",4,"Aggravated Assault","M","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","14TH                         ST","SANTEE","(34.0388, -118.2574)"
5327633,"2018-05-31",1430,19,"Mission",1963,22,"F","H",24,"Miscellaneous Other Violations","M","LAMC","LOS ANGELES MUNICIPAL CODE","9600    VAN NUYS                     BL","","(34.244, -118.4502)"
5327618,"2018-05-31",1750,6,"Hollywood",643,23,"M","H",16,"Narcotic Drug Laws","M","11350(A)HS","POSSESSION OF CONTROLLED SUBSTANCE","LA BREA","HAWTHORNE","(34.1007, -118.3494)"
5327513,"2018-05-31",1340,1,"Central",156,25,"M","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","6TH","SAN JULIAN","(34.0428, -118.2461)"
5327566,"2018-05-31",1340,1,"Central",156,26,"M","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","6TH","SAN JULIAN","(34.0428, -118.2461)"
5327648,"2018-05-31",1900,12,"77th Street",1256,27,"M","B",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","VERMONT","74TH","(33.9727, -118.2916)"
5327695,"2018-05-31",1930,9,"Van Nuys",943,51,"M","H",24,"Miscellaneous Other Violations","O","1203.2PC","PROBATION VIOLATION","VAN NUYS                     BL","TIARA","(34.1785, -118.4485)"
5327697,"2018-05-31",1740,3,"Southwest",363,41,"M","H",6,"Larceny","M","459.5PC","SHOPLIFTING","4000    CRENSHAW                     BL","","(34.0124, -118.3351)"
5327701,"2018-05-31",2010,8,"West LA",889,38,"M","O",23,"Moving Traffic Violations","M","40508(A)VC","FTA/TRAFFIC WARRANT","LA CIENEGA                   BL","SAWYER                       AV","(34.0404, -118.377)"
5327710,"2018-05-31",1935,13,"Newton",1393,22,"M","H",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","GRAND","69TH","(33.9786, -118.2761)"
5327742,"2018-05-31",1800,17,"Devonshire",1782,50,"F","W",6,"Larceny","M","459.5PC","SHOPLIFTING","8800    CORBIN                       AV","","(34.2304, -118.5623)"
5327747,"2018-05-31",1755,18,"Southeast",1826,19,"F","H",16,"Narcotic Drug Laws","M","11360(A)2HS","SALE/OFFER TO SELL/TRANSPORT MARIJUANA","9700 S  GRANDEE                      AV","","(33.9481, -118.2434)"
5327753,"2018-05-31",1825,17,"Devonshire",1793,48,"M","B",22,"Driving Under Influence","M","23152(F)VC","DUI OF ANY DRUG","PARTHENIA","VANALDEN","(34.2283, -118.5492)"
5327760,"2018-05-31",1900,2,"Rampart",245,28,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","2200 W  6TH                          ST","","(34.0601, -118.2761)"
5327762,"2018-05-31",2045,17,"Devonshire",1794,41,"M","H",23,"Moving Traffic Violations","M","14601.2AVC","DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL","PARTHENIA","RESEDA","(34.2283, -118.5361)"
5327764,"2018-05-31",1830,3,"Southwest",357,49,"F","H",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","1100 W  37TH                         ST","","(34.021, -118.292)"
5327781,"2018-05-31",1755,18,"Southeast",1826,39,"M","O",16,"Narcotic Drug Laws","M","11359(B)HS","POSSESS MARIJUANA FOR SALE","9700 S  GRANDEE                      AV","","(33.9481, -118.2434)"
5327782,"2018-05-31",2100,14,"Pacific",1494,58,"M","B",12,"Weapon (carry/poss)","M","21310PC","CARRY CONCEALED ON PERSON DIRK OR DAGGER","600    WORLD WAY","","(33.943, -118.4035)"
5327783,"2018-05-31",2220,6,"Hollywood",645,24,"M","B",8,"Other Assaults","M","148(A)(1)PC","OBSTRUCT/ETC PUB OFCR/ETC","HIGHLAND                     BL","JOHNNY GRANT                 WY","(34.103, -118.3387)"
